gvkey,tic,conm,startdate,avg_price,avg_volume
018543,FNDF,SCHWAB FNDMNTL INT LG CO IDX,2013-08-15T00:00:00Z,27.044310178384,417613.79590766
018702,TKF,TURKISH INVESTMENT FUND INC,1989-12-05T00:00:00Z,10.4936102306495,38970.312155087
018817,RGT,ROYCE GLOBAL VALUE TRUST INC,2013-10-08T00:00:00Z,9.56697431781702,32784.6500802568
018907,ULST,SPDR SSGA ULTRA SH TERM BOND,2013-10-10T00:00:00Z,40.186650776647,32095.3963577933
018951,DXGE,WISDOMTREE GERMANY HDGD EQTY,2013-10-17T00:00:00Z,28.6465609559613,46672.0816326531
018958,SLQD,ISHARES 0-5 YR INV GRD CP BD,2013-10-17T00:00:00Z,50.5545726100967,121703.148227712
019001,FDIS,FIDELITY MSCI CONSMR DISCR,2013-10-24T00:00:00Z,38.5801097469036,128445.624124933
019008,FTEC,FIDELITY MSCI INFO TECH ETF,2013-10-24T00:00:00Z,49.3841580506192,275718.250403877
019010,FCOM,FIDELITY MSCI COMM SRV INDEX,2013-10-24T00:00:00Z,30.9741325255789,65331.3952611739
019038,ARMF,ARES MULTI-STRATEGY CR FUND,2013-10-29T00:00:00Z,20.7588041125541,29956.0692640693
019107,BANX,STONECASTLE FINANCIAL CORP,2013-11-07T00:00:00Z,20.3707382782891,17777.9929615593
019164,EMSH,PROSHARES ST USD EMRG MKTS,2013-11-21T00:00:00Z,76.1133253674469,729.729450190528
019269,FYLD,CAMBRIA FOREIGN SHRHLD YIELD,2013-12-03T00:00:00Z,23.0450930601093,12238.6213114754
019279,EMBB,SPDR MSCI EM BEYOND BRIC ETF,2013-12-05T00:00:00Z,55.8872058394159,514.807299270073
019370,AGZD,WISDOMTREE INTRST RATE HG US,2013-12-18T00:00:00Z,48.1286837273227,9662.44584936778
019372,HYZD,WISDOMTREE INT RAT HDG HI YL,2013-12-18T00:00:00Z,23.2774391423859,46840.7910940077
019485,FTHI,FIRST TRUST BUYWRITE INC ETF,2014-01-07T00:00:00Z,20.9875731599336,11168.3680132817
019488,FTLB,FIRST TRST HDGD BUYWRITE ETF,2014-01-07T00:00:00Z,20.8794674045379,3272.0907581627
019498,SEMF,EGSHARES TCW SH TRM INV GRD,2014-01-08T00:00:00Z,20.0241885245902,117.568306010929
019639,EURZ.1,DIREXION DAILY EUR BEAR 3X,2014-01-22T00:00:00Z,36.5614088235294,2360.70588235294
019668,QEM,MARKET VECTORS EM MKTS QUAL,2014-01-23T00:00:00Z,52.1825782296649,603.861244019139
019669,QDXU,MARKET VECTORS INTL QUAL DIV,2014-01-23T00:00:00Z,48.4654468899521,719.361244019139
019672,DBKO,XTRACKERS MSCI SOUTH KORE HG,2014-01-23T00:00:00Z,25.9174485987696,69505.7183868763
019743,HEFA,ISHARES CRRENCY HD MSCI EAFE,2014-02-04T00:00:00Z,27.3841187919464,902981.245525727
019749,IBMH,ISHARES IBDS SEP 2019 MUNI,2014-02-06T00:00:00Z,25.4589339985746,27869.7483962937
019888,SIPE,SPDR BLMBRG BRCLYS 0-5 YR TP,2014-02-27T00:00:00Z,19.6498455710955,1433.27505827506
019889,IEIL,ISHARES ENH INTL LARGE-CAP,2014-02-27T00:00:00Z,23.7659460191083,19721.1576433121
019890,IEIS,ISHARES ENH INTL SMALL-CAP,2014-02-27T00:00:00Z,23.4389757961783,4692.64649681529
019921,KBA,KRANESHARES BOSERA MSCI CHIN,2014-03-05T00:00:00Z,34.8838076357465,120299.470022624
019959,GVAL,CAMBRIA GLOBAL VALUE ETF,2014-03-12T00:00:00Z,21.6706456608055,29715.8235961429
020013,NMA,NUVEEN MUN ADVANTAGE FD INC,1989-12-20T00:00:00Z,14.6802991092995,58319.3882850242
020163,DXJR,WISDOMTREE JPN HDGD REAL EST,2014-04-08T00:00:00Z,22.6129511581068,23957.6253776435
020226,BAR.3,DIREXION DAILY GOLD BULL 3X,2014-04-10T00:00:00Z,31.9460172757475,3759.21926910299
020698,SPUU,DIREXION DAILY S&P 500 BU 2X,2014-05-28T00:00:00Z,46.3153504759737,16952.6826289912
020712,LQDH,ISHARES INT RATE HDGD CP BD,2014-05-29T00:00:00Z,94.0573337039204,16883.9028671738
020765,JPMV,ISHARES EDGE MSCI MINVOL JPN,2014-06-05T00:00:00Z,61.1448179257362,6832.9647887324
020767,QEFA,SPDR MSCI EAFE STRATEGICFACT,2014-06-05T00:00:00Z,60.0823183098592,21695.3761737089
020785,SEL,SELIGMAN SELECT MUN FD INC,1990-02-16T00:00:00Z,11.1991029735912,16649.5728841755
020844,IPAC,ISHARES CORE MSCI PACIFIC,2014-06-12T00:00:00Z,53.6185408475574,76977.4308416716
020846,DGRO,ISHARES CORE DIV GROWTH ETF,2014-06-12T00:00:00Z,32.644414714538,879205.739846969
020853,IUSB,ISHARES CORE TOTAL USD BOND,2014-06-12T00:00:00Z,51.1277127133608,253638.966450853
020861,ZDEU,SPDR SOLACTIVE GERMANY ETF,2014-06-12T00:00:00Z,56.360623660977,1561.5397292525
020863,QESP,SPDR MSCI SPAIN STRATEGICFAC,2014-06-12T00:00:00Z,46.8985670063694,1224.52101910828
020905,IF,ABERDEEN INDONESIA FUND INC,1990-03-01T00:00:00Z,8.29287840769448,30939.2446448704
021119,SGDM,SPROTT GOLD MINERS ETF,2014-07-15T00:00:00Z,21.3353323196184,78486.7245080501
021129,ADJ.1,AMERN ADJ RT TRM TR INC 1995,1990-03-22T00:00:00Z,9.9223215408805,12086.713836478
021210,IFV,FIRST TR DRSY WRT INTL FOC 5,2014-07-23T00:00:00Z,19.2439900059844,214755.547576302
021243,MDLL,DIREXION DLY MID CAP BULL 2X,2014-07-29T00:00:00Z,32.1759803002899,2046.77920010611
021245,SMLL,DIREXION DAILY SM CAP BULL2X,2014-07-29T00:00:00Z,39.7452912257464,1949.16312100417
021289,IBLN,DIREXION IBILLIONAIRE INDEX,2014-08-01T00:00:00Z,26.7359171521036,10332.8371089536
021353,3JGFI,JAKARTA GROWTH FUND INC,1990-04-10T00:00:00Z,6.65667614646278,17010.593672236
021426,BAT.1,BLACKROCK ADVANTAGE TERM TR,1990-04-20T00:00:00Z,9.97127852434073,15853.0679513185
021490,EF.1,BLACKROCK EUROPE FUND INC,1990-04-27T00:00:00Z,12.9949579939875,26950.1498316498
021538,EFAD,PROSHARES MSCI EAFE DIV GRWR,2014-08-21T00:00:00Z,37.1628256363637,12977.9375757576
021578,WBIA,WBI BULLBEAR RISNG INCM 2000,2014-08-27T00:00:00Z,23.3090292083013,14481.7509607994
021582,WBIC,WBI BULLBEAR YIELD 2000 ETF,2014-08-27T00:00:00Z,21.7940465795542,19443.3159108378
021587,WBID,WBI BULLBEAR QUALTY 2000 ETF,2014-08-27T00:00:00Z,22.483454727133,12922.9246733282
021592,WBIL,WBI BULLBEAR QUALTY 3000 ETF,2014-08-27T00:00:00Z,25.1520439854192,13177.8201701094
021711,NMO,NUVEEN MUN MKT OPPORTNTY FD,1990-05-04T00:00:00Z,14.3684623757155,61756.1266947876
021730,LDRI,INVESCO LADDERRITE 0-5 Y ETF,2014-09-10T00:00:00Z,24.9661745614035,4315.96856725146
021770,TOFR,USCF ETF TR STK SPLIT IDX FD,2014-09-16T00:00:00Z,15.9373693298969,1887.05541237113
021784,BSCO,INVESCO BULTSHRS 2024 CP ETF,2014-09-17T00:00:00Z,20.8320892156863,104285.126838235
021786,BSJL,INVESCO BULTSHRS 2021 HG ETF,2014-09-17T00:00:00Z,24.2834611519608,142651.50245098
021794,QKOR,SPDR MSCI S KOREA STRATEGICF,2014-09-18T00:00:00Z,26.0406392660551,522.212844036697
021861,EMRE,GUGGENHEIM EMERG MKTS RE ETF,2014-09-29T00:00:00Z,22.9259004008016,482.174348697395
021870,DWAT,ARROW INV TR DWA TACTICL ETF,2014-10-01T00:00:00Z,10.8501755856966,3202.75770653514
021888,FIA,ETF SERIES FALAH RUSSL-IDEAL,2014-10-02T00:00:00Z,25.4295621380846,322.204899777283
021958,EMHZ,ISHARES MSCI EMRG MK HORIZON,2014-10-16T00:00:00Z,20.5126573875803,991.338329764454
021970,TGU.,TEMPLETON GLOBAL UTILS INC,1990-05-24T00:00:00Z,13.2215302104549,7269.78954514596
021972,VBND,ETF SERIES VIDENT CORE US BD,2014-10-16T00:00:00Z,49.8056580384854,26795.4897579143
022017,EFFE,GLOBAL X JPMORGAN EFFICIENTE,2014-10-23T00:00:00Z,25.1463115905245,2918.20981387479
022092,GMOM,CAMBRIA GLOBAL MOMENTUM ETF,2014-11-04T00:00:00Z,24.9339580100125,13934.5025031289
022104,LMBS,FIRST TR LOW DUR OPP ETF,2014-11-05T00:00:00Z,51.4467127113337,301948.42705072
022141,PDBC,INVESCO OPTIMUM YLD DIVR ETF,2014-11-07T00:00:00Z,16.7900979937304,992301.569278997
022167,CBON,VANECK VECTORS CHINAAMC BOND,2014-11-11T00:00:00Z,23.1687959196485,8692.74576271186
022169,HACK,ETFMG PRIME CYBR SCURTY ETF,2014-11-12T00:00:00Z,34.5196820351759,332080.565326633
022232,CHNB,GLOBAL X GF CHINA BOND ETF,2014-11-19T00:00:00Z,37.0667495762711,2496.65536723164
022253,NCO,NUVEEN CA MUN MKT OPP FD INC,1990-05-18T00:00:00Z,15.0648258336085,10440.0041267745
022381,CRBN,ISHARES MSCI ACWI LOW CARBON,2014-12-09T00:00:00Z,111.130885324015,13034.9707750953
022548,NQM,NUVEEN INVT QUALITY MUN FD,1990-06-22T00:00:00Z,14.8366765748032,47966.1061477892
022827,LAQ,ABERDEEN LATIN AMER EQTY FD,1990-07-25T00:00:00Z,23.8449877359839,19709.7796052632
022831,DIV.2,HANCOCK J PATRIOT SELECT DIV,1990-07-25T00:00:00Z,14.3497325340097,19474.7756513719
022873,IMTM,ISHARES EDGE MSCI INTL MMNTM,2015-01-15T00:00:00Z,28.8229890897353,41557.5926404132
022954,SBEU,ETFS DIVI-FACTOR DEV EUR IDX,2015-01-27T00:00:00Z,24.6227546637745,288.629067245119
023018,SMDV,PROSHARES RUSSELL2000 DIV GR,2015-02-05T00:00:00Z,51.6208528683181,51407.4921773142
023057,GHII,INVESCO S&P HIGH INCOME INFR,2015-02-11T00:00:00Z,25.9229890649762,7508.75515055468
023081,KALL,KRANESHARES FTSE EM MKT PLUS,2015-02-13T00:00:00Z,25.1000985611511,1078.37083060824
023152,TUTT,TUTTLE TACTICAL MGMT US CORE,2015-02-25T00:00:00Z,22.537921835443,26409.8022151899
023169,ROAM,HARTFORD MULTI EMER MRKT ETF,2015-02-26T00:00:00Z,22.3874369822485,12986.4753451677
023172,ROUS,HARTFORD MLT US EQTY ETF,2015-02-26T00:00:00Z,28.8021252465483,27415.5529257068
023184,FIBR,ISHARES U.S. FIXED INCOME BA,2015-02-26T00:00:00Z,99.5507297172913,8145.580539119
023278,VLML,DIREXION VL LINE MID&LGCP DV,2015-03-11T00:00:00Z,23.9922835877862,1980.10687022901
023402,ROSC,HARTFORD MULTI GLO SM CP ETF,2015-03-24T00:00:00Z,27.6872613439787,3215.48303393214
023467,NQC,NUVEEN CA INVT QUAL MUN FD,1990-11-23T00:00:00Z,14.9112732748439,17547.8722793994
023599,JHDG,WISDOMTREE JPN HGD QLTY DIV,2015-04-09T00:00:00Z,25.3799914141414,4675.2696969697
023602,DBRE,DEUTSCHE X-TRKRS DJ HDGD INT,2015-04-09T00:00:00Z,22.8937690566038,1515.61132075472
023644,CHAU,DIREXION DLY CSI 300 CH A BU,2015-04-16T00:00:00Z,24.3152940820444,261826.876260928
023675,NQP,NUVEEN PA QUAL MUN INCM FD,1991-02-22T00:00:00Z,14.6416632086692,24980.1047971455
023757,SMLF,ISHARES EDGE MSCI MLT USA SM,2015-04-30T00:00:00Z,36.8222156398104,36444.6100203114
023763,INTF,ISHARES EDGE MSCI MULTI INTL,2015-04-30T00:00:00Z,25.4346503723764,174040.73324306
023765,AXT.1,AMERICAN MUN TERM TR INC,1991-03-22T00:00:00Z,10.6630015804029,7585.42078229949
023822,FXEU,POWRSHRS EUR CURR HDG LO VOL,2015-05-07T00:00:00Z,23.544849924812,56764.8015037594
023952,SCIU,GLOBAL X SCIENTIFIC BETA US,2015-05-13T00:00:00Z,29.1610122556391,13776.5338345865
024115,CAPX,ELKHORN S&P 500 CAP EXPEND,2015-05-27T00:00:00Z,23.9622841059603,934.85651214128
024120,LABU,DIREXION DLY S&P BIOTEC BU3X,2015-05-28T00:00:00Z,65.8834449931413,2128257.28686557
024134,JDG,WISDOMTREE JPN QLTY DIV GRW,2015-05-28T00:00:00Z,23.9077409586057,412.82788671024
024235,ICVT,ISHARES CONVERTIBLE BOND ETF,2015-06-04T00:00:00Z,57.937359669649,67155.5326909842
024236,PEXL,PACER US EXPORT LEADERS ETF,2018-07-24T00:00:00Z,27.2132236802413,449.969834087481
024305,CDJ,AMERN ADJ RT TRM TR INC 1997,1991-07-17T00:00:00Z,9.30572657004831,56802.2222222222
024406,HEGJ,DIREXION DLY MSCI JPN CURR2X,2015-06-10T00:00:00Z,30.8567175000001,1048.73333333333
024487,3ANML.,AMERICAN MUN TERM TR INC II,1991-09-20T00:00:00Z,10.5374543051359,6158.49697885196
024490,BMN.1,BLACKROCK MUN TARGET TRM TR,1991-09-20T00:00:00Z,10.322649986969,64511.479280688
024546,IVLU,ISHARES EDGE MSCI INTL VALUE,2015-06-18T00:00:00Z,23.0000947331947,72542.5571725572
024556,NUP,NUVEEN PA QUALITY INC MUN FD,1991-10-17T00:00:00Z,15.2747093596059,7038.66995073892
024683,VKQ,INVESCO MUNICIPAL TRUST,1991-11-21T00:00:00Z,13.8672211382114,79344.2829268293
024729,DTF,DTF TAX FREE INCOME,1991-11-22T00:00:00Z,14.9641858840834,12942.1152386117
024739,VOQ,INVESCO VAN KAMPEN OHIO QTY,1991-11-27T00:00:00Z,15.9852786637522,4483.19178863334
024742,JF,JUNDT GROWTH FUND INC,1991-11-27T00:00:00Z,15.2528960551033,32679.5241077019
024775,NIF,NUVEEN PREMIER MUNI OPPY FD,1991-12-19T00:00:00Z,14.6461904199962,26578.8502137149
024848,HTUS,HULL TACTICAL US ETF,2015-06-25T00:00:00Z,26.0436387343533,12545.1933240612
024921,TPYP,TORTOISE N AMERN PIPELINE FD,2015-06-30T00:00:00Z,21.4906652264809,80023.7128919861
024942,HSCZ,ISHARES CURR HG MSCI EAFE SM,2015-07-01T00:00:00Z,27.7627016736402,7789.67015341702
024949,BMT,BLACKROCK INSD MUN TM TR INC,1992-02-21T00:00:00Z,10.3356374498628,37340.1372176483
024950,IMT,INVESCO VALUE MUNICIPAL TR,1992-02-21T00:00:00Z,14.3565356085368,24320.1701595847
024952,SLOW,ALPS SECTOR LOW VOLTY ETF,2015-07-01T00:00:00Z,25.2783816216216,386.318918918919
024962,HAWX,ISHARES CURR HDGD ACWI EX US,2015-07-01T00:00:00Z,25.2853691073919,15101.3214783821
024972,HEWP,ISHARES CURR HDGD MSCI SPAIN,2015-07-01T00:00:00Z,20.9940911764706,16242.8134674923
024984,HEWY,ISHARES CURR HG MSCI S KOREA,2015-07-01T00:00:00Z,25.4902184210526,5946.14705882353
025024,FCO,ABERDEEN GLOBAL INCOME FD,1992-03-12T00:00:00Z,10.9686823658269,24843.4286692223
025163,MYI,BLACKROCK MUNYLD QLTY FD III,1992-04-13T00:00:00Z,13.8711308524522,109836.121720016
025178,HDWM,WISDOMTREE INTL HDGD EQTY FD,2015-07-09T00:00:00Z,24.019850116279,1243.28604651163
025179,YLD,PRINCIPAL EDGE ACTIVE INCOME,2015-07-09T00:00:00Z,39.4140467459762,7909.87403778866
025230,ALTY,GLOBAL X SUPERDIVIDEND ALT,2015-07-14T00:00:00Z,14.1408830995792,8369.93197755961
025247,VTP,VAN KAMPEN AM CAP TR INVT PA,1992-05-13T00:00:00Z,15.723165443112,6292.95115530857
025319,IPAY,ETFMG PRIME MOBILE PAYMENTS,2015-07-16T00:00:00Z,37.8340545646067,109105.305477528
025363,WEXP,WISDOMTREE WEAK DOLLAR US EQ,2015-07-21T00:00:00Z,26.5111620895523,245.622388059702
025411,HTT,HYPERION 1999 TERM TR INC,1992-06-24T00:00:00Z,7.27546791799788,111497.657082002
025415,NXC,NUVEEN CA SEL TAX FREE INCM,1992-06-24T00:00:00Z,14.3525125138274,9118.0377488938
025524,CHN,CHINA FUND INC,1992-07-10T00:00:00Z,20.3187296357844,61179.9336656973
025591,LBF,DEUTSCHE GLOBAL HIGH INCM FD,1992-07-24T00:00:00Z,8.94698640600317,21633.5492890995
025620,SBT.3,SMITH BARNEY MUN FD INC,1992-07-31T00:00:00Z,14.0664704705882,6332.42352941177
025693,HDEF,XTRACKERS MSCI EAFE HG DV YD,2015-08-12T00:00:00Z,23.0176446263345,67725.8918149466
025741,IOF,INCOME OPPORTUNITIES FD 1999,1992-09-21T00:00:00Z,8.93365144887918,72316.2821213778
025802,MTU.2,MANAGED MUN PORTFOLIO II INC,1992-10-15T00:00:00Z,11.1359671107411,20373.213988343
025814,GRMY,XTRACKERS GERMANY EQUITY ETF,2015-08-19T00:00:00Z,21.7344875268816,94.8655913978495
025816,EURZ,XTRACKERS EUROZNE EQUITY ETF,2015-08-19T00:00:00Z,22.0598835,1099.46
025834,CLAW,DIREXION DLY HOMEBLDRS BR 3X,2015-08-19T00:00:00Z,33.4163611320755,1379.07924528302
025855,ISL,ABERDEEN ISRAEL FUND INC,1992-10-22T00:00:00Z,14.583390725179,13515.0270774977
025869,HTA.1,HYPERION 1997 TERM TR INC,1992-10-23T00:00:00Z,7.8039558139535,110202.317829457
025911,MIY,BLACKROCK MUNIYLD MI QLTY FD,1992-11-04T00:00:00Z,13.9867974506233,28513.9354251296
025974,VTEB,VANGUARD TAX-EXEMPT BOND ETF,2015-08-25T00:00:00Z,52.0630724928367,587076.969197708
025998,MYY.1,MUNIYIELD N Y INSD FD III,1992-12-14T00:00:00Z,13.1463390970221,5398.84726224784
026029,IFT.1,INCOME OPPORTUNITIES FD 2000,1992-12-21T00:00:00Z,9.13263583457158,16658.8410104012
026040,NPA.1,NUVEEN PA PREM INCM MUN FD,1992-12-18T00:00:00Z,14.0223444444444,6262.03703703704
026051,NNJ,NUVEEN N J PREM INCM MUN FD,1992-12-18T00:00:00Z,14.394629887559,13591.6391004715
026053,NMP,NUVEEN MICH PREM INCM MUN FD,1992-12-18T00:00:00Z,13.8594619825708,7820.17587641117
026100,VKA,VAN KAMPEN ADVANTAGE MUN INC,1992-10-14T00:00:00Z,14.7445451776649,26950.1080919678
026109,PMG.1,PUTNAM MUNICIPAL BOND FUND,1992-11-19T00:00:00Z,13.1182695550351,20570.746031746
026122,IBMJ,ISHARES IBDS DEC 2021 MUNI,2015-09-03T00:00:00Z,25.68927724982,30798.9863210943
026170,BSMM,INVESCO BUL 2022 MUN BND ETF,2019-09-25T00:00:00Z,25.231777173913,9720.03260869565
026183,HAKD,DIREXION DLY CYBER SEC&IT BE,2015-09-16T00:00:00Z,38.1130683804629,1587.14138817481
026231,UTES,VIRTUS REAVES UTILITIES ETF,2015-09-24T00:00:00Z,34.2473178181818,3138.42036363636
026238,FDEU,FIRST TR DYNAMIC EUROPE EQ,2015-09-25T00:00:00Z,15.165131077147,76744.5371179039
026259,GEM,GOLDMAN SACHS ACTVBT EMG MKT,2015-09-29T00:00:00Z,31.4132661078718,172126.018950437
026260,JHMC,JOHN HANCOCK MULTIFCTR CONS,2015-09-29T00:00:00Z,31.086767638484,5238.66982507289
026262,JHMH,JOHN HANCOCK MULTIFCTR HLTH,2015-09-29T00:00:00Z,32.2568607871719,6738.29081632653
026267,QGTA,IQ LEADERS GTAA TRACKER ETF,2015-09-30T00:00:00Z,22.874561998362,4470.91728091728
026307,BSJN,INVESCO BULTSHRS 2023 HG ETF,2015-10-07T00:00:00Z,25.7219363103953,78599.9604685212
026309,BSCP,INVESCO BULTSHRS 2025 CP ETF,2015-10-07T00:00:00Z,20.8119135431918,76910.3411420205
026314,XLRE,REAL ESTAT SELECT SPDR (THE),2015-10-08T00:00:00Z,33.6748522344322,3274050.88131868
026316,DWTR,INVESCO DWA TAC SECT ROT ETF,2015-10-09T00:00:00Z,27.5036340639269,33265.8684931507
026318,FXEP,POWERSHRS EURPAC HDG LOW VOL,2015-10-09T00:00:00Z,26.8441800718134,181.615798922801
026370,HAHA,CSOP CHINA CSI 300 A-H DYNAM,2015-10-20T00:00:00Z,29.0403108401085,217.617886178862
026439,HEFV,ISHARES EDGE MSCI MV EAFE CR,2015-11-03T00:00:00Z,25.91217446505,3195.73609129815
026442,HEUV,ISHARES EDGE MSCI MV EUR CUR,2015-11-03T00:00:00Z,24.4255717546363,523.553495007133
026451,FCVT,FIRST TR SSI STRATEGIC CONV,2015-11-04T00:00:00Z,30.7224620356612,44889.9881129272
026521,JHA,NUVEEN HI INCM DEC 2018 TRGT,2015-11-13T00:00:00Z,10.0363688481675,65637.7185863874
026559,DEEF,XTRACKERS FTSE DEVP EX US CM,2015-11-24T00:00:00Z,26.9939412162162,11591.5698198198
026577,QMOM,ALPHA ARCHIT US QNT MTM ETF,2015-12-02T00:00:00Z,30.5395805576488,10450.1838733986
026581,ONEY,SPDR RUSSELL 1000 YLD FOCUS,2015-12-03T00:00:00Z,67.6725180241328,7282.55656108597
026641,PAEU,PACER AUTOPILOT HEDGD EUR IN,2015-12-15T00:00:00Z,24.757250965251,88.8571428571429
026648,NANR,SPDR S&P N AMERN NAT RES ETF,2015-12-16T00:00:00Z,32.1308186788156,76354.7190584662
026707,RIV,RIVERNORTH OPPORTUNITIES FD,2015-12-24T00:00:00Z,18.000141266209,48625.1212814645
026712,DYLS,WISDOMTREE DYN L/S US EQ FD,2015-12-23T00:00:00Z,29.0187319856245,23009.7232704403
026757,DDBI,LEGG MASON DEV EX-US DIVERS,2015-12-29T00:00:00Z,27.094466089109,1224.57797029703
026775,EUMF,WISDOMTREE EUROPE MULTFCTR,2016-01-07T00:00:00Z,28.0548099637681,1646.22826086957
026838,NHA,NUVEEN MUNI 2021 TARGET TERM,2016-01-27T00:00:00Z,9.75146580594678,18953.789514867
026846,EMDV,PROSHARS MSCI EM MKTS DIV GR,2016-01-27T00:00:00Z,53.2777368992248,3292.16279069767
026902,GTO,INVS TOTAL RETURN BD ETF,2016-02-10T00:00:00Z,53.091523046875,25847.603125
026923,FUT,PROSHARES MGD FUTURES STRAT,2016-02-18T00:00:00Z,40.022355137255,1199.36
026934,HIF,WESTERN ASST HI INCM FD INC,1993-01-22T00:00:00Z,11.619715655387,11128.4099572151
026954,GCOW,PACER GLOBAL CASH COWS DIV,2016-02-23T00:00:00Z,28.803916745283,25041.1501572327
026956,JSMD,JANUS HENDERSON SM CAP ETF,2016-02-25T00:00:00Z,40.9011437795275,9053.42440944882
026992,GSEU,GOLDMAN SACHS ACTIVEBETA EUR,2016-03-04T00:00:00Z,29.0972538765822,5676.26503164557
027020,DWIN.1,INVESCO DWA TACT MUL ASS ETF,2016-03-10T00:00:00Z,26.2005733602422,22922.2179616549
027040,PSET,PRINCIPAL QUALITY ETF,2016-03-22T00:00:00Z,34.0583620607029,3930.44808306709
027083,JHMS,JOHN HANCOCK MULTIFCTR C STP,2016-03-29T00:00:00Z,27.4385772435898,5508.97996794872
027085,JHMA,JOHN HANCOCK MULTIFCTR MATLS,2016-03-29T00:00:00Z,32.1208118589744,2148.29807692308
027109,JUNE,CAMBRIA ETF TRUST DHANDHO JU,2016-04-04T00:00:00Z,25.4832353697749,2784.25723472669
027118,GHS,REX GOLD HEDGED S&P 500 ETF,2016-04-05T00:00:00Z,29.9165719928187,1349.82226211849
027133,FAZZ,DIREXION DAILY FINL BR 1X,2016-04-07T00:00:00Z,20.3766423180593,655.183288409704
027135,RESE,WISDOMTREE EMERGING MARKETS,2016-04-07T00:00:00Z,30.4835619661564,6342.68493150685
027159,RFDI,FIRST TR RIVFRT DYN DEV INTL,2016-04-14T00:00:00Z,57.4899676375404,35729.857605178
027162,EMTL,SPDR DOUBLELINE EMG MKTS FXD,2016-04-14T00:00:00Z,50.0202650485437,8858.52184466019
027171,CATH,GLOBAL X SP 500 CATHOLIC VAL,2016-04-19T00:00:00Z,34.0262815085158,21875.8077858881
027204,IBUY,AMPLIFY ONLINE RETAIL ETF,2016-04-20T00:00:00Z,50.3463258116883,88726.5608766234
027219,WIZE,CROWDINVEST WISDOM ETF,2016-04-26T00:00:00Z,25.1859092592593,1547.06481481481
027224,WFHY,WISDOMTREE FUNDL US HI YLD,2016-04-27T00:00:00Z,50.4843113284433,5992.11165444173
027226,SFHY,WISDOMTREE FUNDL US SH-TM HI,2016-04-27T00:00:00Z,49.5873586797067,2087.77424612877
027283,FNCF,ISHARES EDGE MULTIFACT FINLS,2016-05-12T00:00:00Z,31.4400661403509,1327.92807017544
027284,MATF,ISHARES EDGE MULTIFCTR MATLS,2016-05-12T00:00:00Z,30.2866466666666,384.278947368421
027286,INDF.1,ISHARES EDGE MULTIFCTR INDLS,2016-05-12T00:00:00Z,29.3107185964912,493.961403508772
027308,BMLA,BULLMARK LATAM SELECT LEADRS,2016-05-19T00:00:00Z,29.7644197183099,730.543661971831
027390,RFDA,RIVERFRONT DYN US DIV ADV,2016-06-07T00:00:00Z,31.2760763969975,13956.8999165972
027468,SPDN,DIREXION DAILY S&P 500 BR 1X,2016-06-08T00:00:00Z,29.1797754590985,143715.907762938
027470,FITS,HEALTH AND FITNESS ETF,2016-06-09T00:00:00Z,25.9362829268292,307.182926829268
027472,ORG,ORGANICS ETF,2016-06-09T00:00:00Z,27.7129951374208,2238.8467230444
027507,RFCI,RIVERFRONT DYN CORE INCOME,2016-06-14T00:00:00Z,24.8900036850921,23996.1197654941
027525,FALN,ISHARES FALLEN ANGELS USD BD,2016-06-16T00:00:00Z,26.7826643456376,95551.4194630873
027593,OILU.1,ACCUSHRS S&P GSCI CRUD EX UP,2016-07-01T00:00:00Z,23.8185119047619,1311.33333333333
027606,ESGE,ISHARES ESG AWARE MSCI EM,2016-06-30T00:00:00Z,33.6937766497462,425184.794416244
027674,ESG,FLEXSHRS STOXX US ESG IMPACT,2016-07-14T00:00:00Z,66.8656729752772,3506.93691389599
027676,IGEM,MKT VECTORS EM INV GR BB USD,2016-07-14T00:00:00Z,24.2066321705427,368.432170542636
027849,BKN,BLACKROCK INVT QULTY MUN TR,1993-02-19T00:00:00Z,14.3960151641665,36566.0813756015
027853,IIM,INVESCO VALUE MUNI INCM TR,1993-02-19T00:00:00Z,14.0935305193885,69470.3631474668
027858,VAZ,DELAWARE INV ARIZ MUN INCOME,1993-02-19T00:00:00Z,13.8141633715895,4394.04330879168
027863,GENY,PRINCIPAL MILLENNIALS IX ETF,2016-08-22T00:00:00Z,37.0063019197208,4196.07591623037
027949,NMT,NUVEEN MASS PREM INCM MUN,1993-03-18T00:00:00Z,14.2951397048389,7683.53923655456
027952,NFP.1,NUVEEN INSD FLA PREM INCM 2,1993-03-18T00:00:00Z,12.8862008733624,8310.91703056769
027954,NMY,NUVEEN MD QUAL MUN INCM FD,1993-03-18T00:00:00Z,13.8933504257131,20981.0005676174
027967,NPW.,NUVEEN WASH PREM INCM MUN FD,1993-03-19T00:00:00Z,13.001951405868,2538.20293398533
027994,GBIL,GOLDMAN SACHS ACSSTRA 0-1 YR,2016-09-08T00:00:00Z,100.171953439153,238351.942680776
028094,BSCQ,INVESCO BULTSHRS 2026 CP ETF,2016-09-14T00:00:00Z,19.9405981415929,37916.5132743363
028099,NUAG,NUSHARES ENH YLD US AGGR BD,2016-09-15T00:00:00Z,24.4868492471213,99574.7103631532
028101,FDLO,FIDELITY LOW VOLATY FACT ETF,2016-09-15T00:00:00Z,33.1319877767937,49910.4862710363
185422,CNNIF,CI FIRST ASST CA INCM CL ETF,2013-06-11T00:00:00Z,9.1796,1543.66666666667
